iso3,country_name_standard,dashboard_name,wb_region,wb_income,year,awp_usd_per_m3,cawp_pct,tawp_pct,VETb_m3,vetb_Mm3,gva_agriculture_usd,cr_value,cr_source,irr_area_ha,ETb_annual_mm,AETI_annual_mm,quality_flag
GNB,Guinea-Bissau,Guinea-Bissau,Sub-Saharan Africa ,Low income,2018,6.570562,,0.0,15396939.56423431,15.397,505832733.206483,0.8,GLOBAL_DEFAULT,27690.0,55.6,89.7,CR_GLOBAL_DEFAULT
GNB,Guinea-Bissau,Guinea-Bissau,Sub-Saharan Africa ,Low income,2019,5.960526,-9.28,-9.28,16810053.235802233,16.81,500983765.601279,0.8,GLOBAL_DEFAULT,27690.0,60.7,94.0,CR_GLOBAL_DEFAULT
GNB,Guinea-Bissau,Guinea-Bissau,Sub-Saharan Africa ,Low income,2020,7.947143,33.33,20.95,15722546.615553724,15.723,624746622.183769,0.8,GLOBAL_DEFAULT,27690.0,56.8,87.6,CR_GLOBAL_DEFAULT
GNB,Guinea-Bissau,Guinea-Bissau,Sub-Saharan Africa ,Low income,2021,9.237946,16.24,40.6,16540706.16986259,16.541,764010718.974203,0.8,GLOBAL_DEFAULT,27690.0,59.7,93.5,CR_GLOBAL_DEFAULT
GNB,Guinea-Bissau,Guinea-Bissau,Sub-Saharan Africa ,Low income,2022,9.521503,3.07,44.91,15458798.830050051,15.459,735954998.477851,0.8,GLOBAL_DEFAULT,27690.0,55.8,93.1,CR_GLOBAL_DEFAULT
GNB,Guinea-Bissau,Guinea-Bissau,Sub-Saharan Africa ,Low income,2023,10.44386,9.69,58.95,15690705.734409709,15.691,819357683.761843,0.8,GLOBAL_DEFAULT,27690.0,56.7,87.1,CR_GLOBAL_DEFAULT
GNB,Guinea-Bissau,Guinea-Bissau,Sub-Saharan Africa ,Low income,2024,11.868781,13.64,80.64,15763028.709679216,15.763,935439713.593689,0.8,GLOBAL_DEFAULT,27690.0,56.9,86.7,CR_GLOBAL_DEFAULT
GNB,Guinea-Bissau,Guinea-Bissau,Sub-Saharan Africa ,Low income,2025,,,,14554254.44544818,14.554,,0.8,GLOBAL_DEFAULT,27690.0,52.6,89.1,"MISSING_GVA,CR_GLOBAL_DEFAULT"
GNQ,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2018,,,,6422.443857184745,0.006,295727873.738642,0.8,GLOBAL_DEFAULT,117.2,5.5,90.6,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
GNQ,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2019,,,,6770.66814794846,0.007,277043776.953208,0.8,GLOBAL_DEFAULT,117.2,5.8,95.2,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
GNQ,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2020,,,,5297.705123606836,0.005,311810916.945418,0.8,GLOBAL_DEFAULT,117.2,4.5,89.7,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
GNQ,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2021,,,,7625.76340434604,0.008,345265790.030461,0.8,GLOBAL_DEFAULT,117.2,6.5,93.7,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
GNQ,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2022,,,,5844.656624961141,0.006,340792623.760733,0.8,GLOBAL_DEFAULT,117.2,5.0,91.8,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
GNQ,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2023,,,,6163.704060527041,0.006,381651079.698584,0.8,GLOBAL_DEFAULT,117.2,5.3,88.9,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
GNQ,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2024,,,,20099.204696537163,0.02,402003333.750598,0.8,GLOBAL_DEFAULT,117.2,17.1,95.2,"CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
GNQ,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2025,,,,6507.707589366646,0.007,,0.8,GLOBAL_DEFAULT,117.2,5.6,95.0,"MISSING_GVA,CR_GLOBAL_DEFAULT,LOW_GMIE_AREA"
GRC,Greece,Greece,Europe & Central Asia,High income,2018,14.922527,,0.0,226781628.4981604,226.782,7520344299.43058,0.55,COUNTRY_FIXED,1200914.8,18.9,66.8,CR_COUNTRY_FIXED
GRC,Greece,Greece,Europe & Central Asia,High income,2019,11.681354,-21.72,-21.72,292409705.5961088,292.41,7590536462.10195,0.55,COUNTRY_FIXED,1200914.8,24.3,66.5,CR_COUNTRY_FIXED
GRC,Greece,Greece,Europe & Central Asia,High income,2020,12.69823,8.71,-14.91,266095417.8020925,266.095,7508757243.36967,0.55,COUNTRY_FIXED,1200914.8,22.2,66.6,CR_COUNTRY_FIXED
GRC,Greece,Greece,Europe & Central Asia,High income,2021,9.066906,-28.6,-39.24,382650931.9429212,382.651,7709911518.19755,0.55,COUNTRY_FIXED,1200914.8,31.9,65.1,CR_COUNTRY_FIXED
GRC,Greece,Greece,Europe & Central Asia,High income,2022,13.868231,52.95,-7.07,267721738.72620648,267.722,8250726641.94945,0.55,COUNTRY_FIXED,1200914.8,22.3,67.6,CR_COUNTRY_FIXED
GRC,Greece,Greece,Europe & Central Asia,High income,2023,13.723026,-1.05,-8.04,298127502.0097187,298.128,9091581261.83938,0.55,COUNTRY_FIXED,1200914.8,24.8,61.6,CR_COUNTRY_FIXED
GRC,Greece,Greece,Europe & Central Asia,High income,2024,12.500609,-8.91,-16.23,347335847.6350234,347.336,9648688024.94843,0.55,COUNTRY_FIXED,1200914.8,28.9,64.1,CR_COUNTRY_FIXED
GRC,Greece,Greece,Europe & Central Asia,High income,2025,,,,444603756.8764696,444.604,,0.55,COUNTRY_FIXED,1200914.8,37.0,64.3,"MISSING_GVA,CR_COUNTRY_FIXED"
GRD,Grenada,Grenada,Latin America & Caribbean ,Upper middle income,2018,,,,9400.281460892113,0.009,60722222.2222222,0.8,GLOBAL_DEFAULT,7317.4,0.1,103.2,"CR_GLOBAL_DEFAULT,ZERO_VETB"
GRD,Grenada,Grenada,Latin America & Caribbean ,Upper middle income,2019,,,,13052.224346834191,0.013,56785185.1851852,0.8,GLOBAL_DEFAULT,7317.4,0.2,92.2,"CR_GLOBAL_DEFAULT,ZERO_VETB"
GRD,Grenada,Grenada,Latin America & Caribbean ,Upper middle income,2020,98.275201,,,104114.28046348853,0.104,51159259.2592593,0.8,GLOBAL_DEFAULT,7317.4,1.4,97.7,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
GRD,Grenada,Grenada,Latin America & Caribbean ,Upper middle income,2021,,,,4617.804156691128,0.005,59933333.3333333,0.8,GLOBAL_DEFAULT,7317.4,0.1,96.5,"CR_GLOBAL_DEFAULT,ZERO_VETB"
GRD,Grenada,Grenada,Latin America & Caribbean ,Upper middle income,2022,,,,6396.361182916221,0.006,50429629.6296296,0.8,GLOBAL_DEFAULT,7317.4,0.1,98.4,"CR_GLOBAL_DEFAULT,ZERO_VETB"
GRD,Grenada,Grenada,Latin America & Caribbean ,Upper middle income,2023,,,,65895.36478195361,0.066,41533333.3333333,0.8,GLOBAL_DEFAULT,7317.4,0.9,92.5,"CR_GLOBAL_DEFAULT,ZERO_VETB"
GRD,Grenada,Grenada,Latin America & Caribbean ,Upper middle income,2024,56.329671,,,143546.47767415494,0.144,40429629.6296296,0.8,GLOBAL_DEFAULT,7317.4,2.0,91.7,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
GRD,Grenada,Grenada,Latin America & Caribbean ,Upper middle income,2025,,,,7018.519644202746,0.007,,0.8,GLOBAL_DEFAULT,7317.4,0.1,101.0,"MISSING_GVA,CR_GLOBAL_DEFAULT,ZERO_VETB"
GRL,Greenland,Greenland,Europe & Central Asia,High income,2018,,,,0.0,0.0,563185205.631567,0.78,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GRL,Greenland,Greenland,Europe & Central Asia,High income,2019,,,,0.0,0.0,553794040.195536,0.78,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GRL,Greenland,Greenland,Europe & Central Asia,High income,2020,,,,0.0,0.0,486048016.00452,0.78,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GRL,Greenland,Greenland,Europe & Central Asia,High income,2021,,,,0.0,0.0,501836057.344603,0.78,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GRL,Greenland,Greenland,Europe & Central Asia,High income,2022,,,,0.0,0.0,505189826.334991,0.78,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GRL,Greenland,Greenland,Europe & Central Asia,High income,2023,,,,0.0,0.0,550807487.637711,0.78,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GRL,Greenland,Greenland,Europe & Central Asia,High income,2024,,,,0.0,0.0,,0.78,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GRL,Greenland,Greenland,Europe & Central Asia,High income,2025,,,,0.0,0.0,,0.78,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GTM,Guatemala,Guatemala,Latin America & Caribbean ,Upper middle income,2018,9.316998,,0.0,148522158.73786345,148.522,6918903495.26842,0.8,GLOBAL_DEFAULT,858421.3,17.3,102.5,CR_GLOBAL_DEFAULT
GTM,Guatemala,Guatemala,Latin America & Caribbean ,Upper middle income,2019,7.965402,-14.51,-14.51,182311737.78365377,182.312,7260931505.95229,0.8,GLOBAL_DEFAULT,858421.3,21.2,103.7,CR_GLOBAL_DEFAULT
GTM,Guatemala,Guatemala,Latin America & Caribbean ,Upper middle income,2020,10.292624,29.22,10.47,149907003.9539634,149.907,7714682483.66606,0.8,GLOBAL_DEFAULT,858421.3,17.5,98.5,CR_GLOBAL_DEFAULT
GTM,Guatemala,Guatemala,Latin America & Caribbean ,Upper middle income,2021,10.739132,4.34,15.26,147702597.87467864,147.703,7930988204.88447,0.8,GLOBAL_DEFAULT,858421.3,17.2,103.1,CR_GLOBAL_DEFAULT
GTM,Guatemala,Guatemala,Latin America & Caribbean ,Upper middle income,2022,15.492222,44.26,66.28,112136953.84101646,112.137,8686253169.10516,0.8,GLOBAL_DEFAULT,858421.3,13.1,99.0,CR_GLOBAL_DEFAULT
GTM,Guatemala,Guatemala,Latin America & Caribbean ,Upper middle income,2023,15.557442,0.42,66.98,129968617.6730723,129.969,10109896049.1953,0.8,GLOBAL_DEFAULT,858421.3,15.1,101.2,CR_GLOBAL_DEFAULT
GTM,Guatemala,Guatemala,Latin America & Caribbean ,Upper middle income,2024,11.788222,-24.23,26.52,187828868.80023324,187.829,11070841568.347,0.8,GLOBAL_DEFAULT,858421.3,21.9,96.4,CR_GLOBAL_DEFAULT
GTM,Guatemala,Guatemala,Latin America & Caribbean ,Upper middle income,2025,,,,145268283.10102654,145.268,,0.8,GLOBAL_DEFAULT,858421.3,16.9,102.0,"MISSING_GVA,CR_GLOBAL_DEFAULT"
GUF,,,,,2018,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
GUF,,,,,2019,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
GUF,,,,,2020,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
GUF,,,,,2021,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
GUF,,,,,2022,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
GUF,,,,,2023,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
GUF,,,,,2024,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
GUF,,,,,2025,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
GUM,Guam,Guam,East Asia & Pacific,High income,2018,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GUM,Guam,Guam,East Asia & Pacific,High income,2019,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GUM,Guam,Guam,East Asia & Pacific,High income,2020,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GUM,Guam,Guam,East Asia & Pacific,High income,2021,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GUM,Guam,Guam,East Asia & Pacific,High income,2022,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GUM,Guam,Guam,East Asia & Pacific,High income,2023,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GUM,Guam,Guam,East Asia & Pacific,High income,2024,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GUM,Guam,Guam,East Asia & Pacific,High income,2025,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
GUY,Guyana,Guyana,Latin America & Caribbean ,High income,2018,,,,0.0,0.0,935298080.822758,0.8,GLOBAL_DEFAULT,5985.7,0.0,123.9,"CR_GLOBAL_DEFAULT,ZERO_VETB"
GUY,Guyana,Guyana,Latin America & Caribbean ,High income,2019,1241.220019,,,146684.79615270626,0.147,910340527.577938,0.8,GLOBAL_DEFAULT,5985.7,2.5,123.0,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
GUY,Guyana,Guyana,Latin America & Caribbean ,High income,2020,,,,24450.360455589285,0.024,921961630.695444,0.8,GLOBAL_DEFAULT,5985.7,0.4,118.7,"CR_GLOBAL_DEFAULT,ZERO_VETB"
GUY,Guyana,Guyana,Latin America & Caribbean ,High income,2021,,,,0.0,0.0,1081980815.34772,0.8,GLOBAL_DEFAULT,5985.7,0.0,113.9,"CR_GLOBAL_DEFAULT,ZERO_VETB"
GUY,Guyana,Guyana,Latin America & Caribbean ,High income,2022,,,,0.0,0.0,1476230215.82734,0.8,GLOBAL_DEFAULT,5985.7,0.0,110.8,"CR_GLOBAL_DEFAULT,ZERO_VETB"
GUY,Guyana,Guyana,Latin America & Caribbean ,High income,2023,883.175957,,,373306.09092374187,0.373,1648474820.14388,0.8,GLOBAL_DEFAULT,5985.7,6.2,115.2,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
GUY,Guyana,Guyana,Latin America & Caribbean ,High income,2024,2780.705333,214.85,,135211.97225024164,0.135,1879923261.39089,0.8,GLOBAL_DEFAULT,5985.7,2.3,116.5,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
GUY,Guyana,Guyana,Latin America & Caribbean ,High income,2025,,,,0.0,0.0,,0.8,GLOBAL_DEFAULT,5985.7,0.0,115.7,"MISSING_GVA,CR_GLOBAL_DEFAULT,ZERO_VETB"
HKG,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,2018,408.396087,,0.0,154116.59314079792,0.154,224787905.849333,0.72,REGIONAL_DEFAULT,1603.4,9.6,64.0,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HKG,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,2019,307.981503,-24.59,-24.59,238659.0252177477,0.239,262509161.340019,0.72,REGIONAL_DEFAULT,1603.4,14.9,74.6,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HKG,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,2020,579.814886,88.26,41.97,164847.233214964,0.165,341360284.638787,0.72,REGIONAL_DEFAULT,1603.4,10.3,73.1,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HKG,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,2021,440.771828,-23.98,7.93,177174.34877004882,0.177,278905219.824398,0.72,REGIONAL_DEFAULT,1603.4,11.0,75.4,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HKG,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,2022,688.315792,56.16,68.54,77187.81680299967,0.077,189748547.421239,0.72,REGIONAL_DEFAULT,1603.4,4.8,63.7,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HKG,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,2023,203.97843,-70.37,-50.05,198288.60627960644,0.198,144452137.489315,0.72,REGIONAL_DEFAULT,1603.4,12.4,70.8,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HKG,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,2024,160.968542,-21.09,-60.59,265027.4803393439,0.265,152361025.665208,0.72,REGIONAL_DEFAULT,1603.4,16.5,70.4,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HKG,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,2025,,,,159522.2491884572,0.16,,0.72,REGIONAL_DEFAULT,1603.4,9.9,72.7,"MISSING_GVA,CR_REGIONAL_DEFAULT"
HMD,,,,,2018,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
HMD,,,,,2019,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
HMD,,,,,2020,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
HMD,,,,,2021,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
HMD,,,,,2022,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
HMD,,,,,2023,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
HMD,,,,,2024,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
HMD,,,,,2025,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
HND,Honduras,Honduras,Latin America & Caribbean ,Lower middle income,2018,8.072102,,0.0,69233629.26531093,69.234,2794304482.73519,0.8,GLOBAL_DEFAULT,334193.6,20.7,110.4,CR_GLOBAL_DEFAULT
HND,Honduras,Honduras,Latin America & Caribbean ,Lower middle income,2019,8.564296,6.1,6.1,61814291.79420623,61.814,2646979487.43497,0.8,GLOBAL_DEFAULT,334193.6,18.5,109.5,CR_GLOBAL_DEFAULT
HND,Honduras,Honduras,Latin America & Caribbean ,Lower middle income,2020,8.208533,-4.15,1.69,69347002.90547723,69.347,2846185773.98532,0.8,GLOBAL_DEFAULT,334193.6,20.8,105.6,CR_GLOBAL_DEFAULT
HND,Honduras,Honduras,Latin America & Caribbean ,Lower middle income,2021,10.409431,26.81,28.96,58903825.29362041,58.904,3065776645.41544,0.8,GLOBAL_DEFAULT,334193.6,17.6,110.6,CR_GLOBAL_DEFAULT
HND,Honduras,Honduras,Latin America & Caribbean ,Lower middle income,2022,17.790018,70.9,120.39,44068037.33490421,44.068,3919855995.33837,0.8,GLOBAL_DEFAULT,334193.6,13.2,109.2,CR_GLOBAL_DEFAULT
HND,Honduras,Honduras,Latin America & Caribbean ,Lower middle income,2023,18.236589,2.51,125.92,45133565.633027256,45.134,4115411460.05387,0.8,GLOBAL_DEFAULT,334193.6,13.5,108.9,CR_GLOBAL_DEFAULT
HND,Honduras,Honduras,Latin America & Caribbean ,Lower middle income,2024,11.18358,-38.68,38.55,74419798.32255791,74.42,4161398705.01089,0.8,GLOBAL_DEFAULT,334193.6,22.3,107.9,CR_GLOBAL_DEFAULT
HND,Honduras,Honduras,Latin America & Caribbean ,Lower middle income,2025,,,,59594301.48619126,59.594,,0.8,GLOBAL_DEFAULT,334193.6,17.8,114.3,"MISSING_GVA,CR_GLOBAL_DEFAULT"
HRV,Croatia,Croatia,Europe & Central Asia,High income,2018,,,,862380.6795171953,0.862,1819738880.88433,0.78,REGIONAL_DEFAULT,344756.0,0.3,61.7,"CR_REGIONAL_DEFAULT,ZERO_VETB"
HRV,Croatia,Croatia,Europe & Central Asia,High income,2019,71.883082,,,5374327.025120743,5.374,1756014513.19666,0.78,REGIONAL_DEFAULT,344756.0,1.6,60.3,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HRV,Croatia,Croatia,Europe & Central Asia,High income,2020,66.757686,-7.13,,5975900.447641079,5.976,1813351296.3405,0.78,REGIONAL_DEFAULT,344756.0,1.7,61.8,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HRV,Croatia,Croatia,Europe & Central Asia,High income,2021,31.646477,-52.6,,16116327.496030916,16.116,2318295421.88681,0.78,REGIONAL_DEFAULT,344756.0,4.7,58.8,CR_REGIONAL_DEFAULT
HRV,Croatia,Croatia,Europe & Central Asia,High income,2022,48.964706,54.72,,10854521.350612812,10.855,2415856594.09394,0.78,REGIONAL_DEFAULT,344756.0,3.1,60.1,CR_REGIONAL_DEFAULT
HRV,Croatia,Croatia,Europe & Central Asia,High income,2023,,,,515899.4959685165,0.516,2298112483.2804,0.78,REGIONAL_DEFAULT,344756.0,0.1,56.4,"CR_REGIONAL_DEFAULT,ZERO_VETB"
HRV,Croatia,Croatia,Europe & Central Asia,High income,2024,,,,3347803.658980025,3.348,2692708413.38582,0.78,REGIONAL_DEFAULT,344756.0,1.0,64.1,"CR_REGIONAL_DEFAULT,ZERO_VETB"
HRV,Croatia,Croatia,Europe & Central Asia,High income,2025,,,,24670619.897927426,24.671,,0.78,REGIONAL_DEFAULT,344756.0,7.2,61.5,"MISSING_GVA,CR_REGIONAL_DEFAULT"
HTI,Haiti,Haiti,Latin America & Caribbean ,Lower middle income,2018,86.181937,,0.0,7121003.181524003,7.121,3068509230.98499,0.8,GLOBAL_DEFAULT,60577.3,11.8,96.0,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
HTI,Haiti,Haiti,Latin America & Caribbean ,Lower middle income,2019,90.56714,5.09,5.09,6362568.131316524,6.363,2881197991.33541,0.8,GLOBAL_DEFAULT,60577.3,10.5,95.3,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
HTI,Haiti,Haiti,Latin America & Caribbean ,Lower middle income,2020,83.630851,-7.66,-2.96,7064942.836351404,7.065,2954235900.92019,0.8,GLOBAL_DEFAULT,60577.3,11.7,93.5,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
HTI,Haiti,Haiti,Latin America & Caribbean ,Lower middle income,2021,116.359462,39.13,35.02,7446449.542200598,7.446,4332324313.99641,0.8,GLOBAL_DEFAULT,60577.3,12.3,97.1,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
HTI,Haiti,Haiti,Latin America & Caribbean ,Lower middle income,2022,117.12383,0.66,35.9,7012199.680896119,7.012,4106478400.42008,0.8,GLOBAL_DEFAULT,60577.3,11.6,99.3,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
HTI,Haiti,Haiti,Latin America & Caribbean ,Lower middle income,2023,113.437381,-3.15,31.63,6109701.2249261085,6.11,3465342538.48272,0.8,GLOBAL_DEFAULT,60577.3,10.1,90.5,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
HTI,Haiti,Haiti,Latin America & Caribbean ,Lower middle income,2024,130.186547,14.77,51.06,6145936.940809996,6.146,4000591528.91659,0.8,GLOBAL_DEFAULT,60577.3,10.1,98.4,"CR_GLOBAL_DEFAULT,OUTLIER_AWP"
HTI,Haiti,Haiti,Latin America & Caribbean ,Lower middle income,2025,,,,8211137.532932583,8.211,,0.8,GLOBAL_DEFAULT,60577.3,13.6,107.7,"MISSING_GVA,CR_GLOBAL_DEFAULT"
HUN,Hungary,Hungary,Europe & Central Asia,High income,2018,,,,994620.3804516088,0.995,5595731741.16587,0.78,REGIONAL_DEFAULT,207628.4,0.5,56.7,"CR_REGIONAL_DEFAULT,ZERO_VETB"
HUN,Hungary,Hungary,Europe & Central Asia,High income,2019,164.992432,,,7312640.736828108,7.313,5484228996.07789,0.78,REGIONAL_DEFAULT,207628.4,3.5,55.6,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HUN,Hungary,Hungary,Europe & Central Asia,High income,2020,101.403992,-38.54,,11560560.37073164,11.561,5328577149.10334,0.78,REGIONAL_DEFAULT,207628.4,5.6,53.4,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HUN,Hungary,Hungary,Europe & Central Asia,High income,2021,86.023125,-15.17,,16206846.941909932,16.207,6337107340.09771,0.78,REGIONAL_DEFAULT,207628.4,7.8,51.2,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HUN,Hungary,Hungary,Europe & Central Asia,High income,2022,130.333605,51.51,,9390832.953263188,9.391,5563368708.27416,0.78,REGIONAL_DEFAULT,207628.4,4.5,46.9,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HUN,Hungary,Hungary,Europe & Central Asia,High income,2023,,,,451081.7297546643,0.451,6233700726.44712,0.78,REGIONAL_DEFAULT,207628.4,0.2,52.1,"CR_REGIONAL_DEFAULT,ZERO_VETB"
HUN,Hungary,Hungary,Europe & Central Asia,High income,2024,101.917585,,,13034280.712705268,13.034,6038283705.04229,0.78,REGIONAL_DEFAULT,207628.4,6.3,54.2,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
HUN,Hungary,Hungary,Europe & Central Asia,High income,2025,,,,29800392.02555392,29.8,,0.78,REGIONAL_DEFAULT,207628.4,14.4,51.1,"MISSING_GVA,CR_REGIONAL_DEFAULT"
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2018,413.379301,,0.0,113031211.91308396,113.031,133499323857.772,0.65,COUNTRY_FIXED,2638829.9,4.3,99.6,"CR_COUNTRY_FIXED,OUTLIER_AWP"
